time,crd,vel,ekin,ene_0,ene_1,epot,etotal,coff_0,coff_1,prob,random,state
363.000,0.26342952,0.01449924,0.21022797,-2.00000322,2.00000322,-2.00000322,-1.78977525,1.00000000,0.00000000,0.00000000,0.56184948,0
364.000,0.27792876,0.01449925,0.21022824,-2.00000349,2.00000349,-2.00000349,-1.78977525,1.00000000,0.00000000,0.00000000,0.17748876,0
365.000,0.29242801,0.01449926,0.21022851,-2.00000376,2.00000376,-2.00000376,-1.78977526,1.00000000,0.00000000,0.00000000,0.92895611,0
366.000,0.30692728,0.01449927,0.21022878,-2.00000404,2.00000404,-2.00000404,-1.78977526,1.00000000,0.00000000,0.00000000,0.83974471,0
367.000,0.32142655,0.01449928,0.21022906,-2.00000432,2.00000432,-2.00000432,-1.78977526,1.00000000,0.00000000,0.00000000,0.25508406,0
368.000,0.33592583,0.01449929,0.21022934,-2.00000460,2.00000460,-2.00000460,-1.78977527,1.00000000,0.00000000,0.00000000,0.35523702,0
369.000,0.35042513,0.01449930,0.21022962,-2.00000489,2.00000489,-2.00000489,-1.78977527,1.00000000,0.00000000,0.00000000,0.84392820,0
370.000,0.36492443,0.01449931,0.21022991,-2.00000518,2.00000518,-2.00000518,-1.78977527,1.00000000,0.00000000,0.00000000,0.07476792,0
371.000,0.37942374,0.01449932,0.21023019,-2.00000547,2.00000547,-2.00000547,-1.78977527,1.00000000,0.00000000,0.00000000,0.32464480,0
372.000,0.39392306,0.01449933,0.21023048,-2.00000575,2.00000575,-2.00000575,-1.78977527,1.00000000,0.00000000,0.00000000,0.94823692,0
373.000,0.40842239,0.01449934,0.21023077,-2.00000604,2.00000604,-2.00000604,-1.78977527,1.00000000,0.00000000,0.00000000,0.33631966,0
374.000,0.42292174,0.01449935,0.21023106,-2.00000633,2.00000633,-2.00000633,-1.78977527,1.00000000,0.00000000,0.00000000,0.97218616,0
375.000,0.43742109,0.01449936,0.21023135,-2.00000662,2.00000662,-2.00000662,-1.78977527,1.00000000,0.00000000,0.00000000,0.99819863,0
376.000,0.45192045,0.01449937,0.21023164,-2.00000691,2.00000691,-2.00000691,-1.78977527,1.00000000,0.00000000,0.00000000,0.45487405,0
377.000,0.46641982,0.01449938,0.21023193,-2.00000720,2.00000720,-2.00000720,-1.78977527,1.00000000,0.00000000,0.00000000,0.63429018,0
378.000,0.48091920,0.01449939,0.21023222,-2.00000749,2.00000749,-2.00000749,-1.78977527,1.00000000,0.00000000,0.00000000,0.46865323,0
379.000,0.49541860,0.01449940,0.21023251,-2.00000778,2.00000778,-2.00000778,-1.78977527,1.00000000,0.00000000,0.00000000,0.31154265,0
380.000,0.50991800,0.01449941,0.21023279,-2.00000806,2.00000806,-2.00000806,-1.78977527,1.00000000,0.00000000,0.00000000,0.41902868,0
381.000,0.52441741,0.01449942,0.21023308,-2.00000835,2.00000835,-2.00000835,-1.78977527,1.00000000,0.00000000,0.00000000,0.47065056,0
382.000,0.53891683,0.01449943,0.21023336,-2.00000863,2.00000863,-2.00000863,-1.78977527,1.00000000,0.00000000,0.00000000,0.81991336,0
383.000,0.55341626,0.01449944,0.21023365,-2.00000891,2.00000891,-2.00000891,-1.78977526,1.00000000,0.00000000,0.00000000,0.87295970,0
384.000,0.56791570,0.01449945,0.21023393,-2.00000919,2.00000919,-2.00000919,-1.78977526,1.00000000,0.00000000,0.00000000,0.86067646,0
385.000,0.58241515,0.01449946,0.21023420,-2.00000946,2.00000946,-2.00000946,-1.78977526,1.00000000,0.00000000,0.00000000,0.99514651,0
386.000,0.59691461,0.01449946,0.21023448,-2.00000974,2.00000974,-2.00000974,-1.78977526,1.00000000,0.00000000,0.00000000,0.32353079,0
387.000,0.61141408,0.01449947,0.21023475,-2.00001001,2.00001001,-2.00001001,-1.78977525,1.00000000,0.00000000,0.00000000,0.92305107,0
388.000,0.62591356,0.01449948,0.21023502,-2.00001027,2.00001027,-2.00001027,-1.78977525,1.00000000,0.00000000,0.00000000,0.56642774,0
389.000,0.64041305,0.01449949,0.21023529,-2.00001054,2.00001054,-2.00001054,-1.78977525,1.00000000,0.00000000,0.00000000,0.23278231,0
390.000,0.65491255,0.01449950,0.21023556,-2.00001080,2.00001080,-2.00001080,-1.78977525,1.00000000,0.00000000,0.00000000,0.99509357,0
391.000,0.66941205,0.01449951,0.21023582,-2.00001106,2.00001106,-2.00001106,-1.78977524,1.00000000,0.00000000,0.00000000,0.32205471,0
392.000,0.68391157,0.01449952,0.21023608,-2.00001132,2.00001132,-2.00001132,-1.78977524,1.00000000,0.00000000,0.00000000,0.07019056,0
393.000,0.69841109,0.01449953,0.21023634,-2.00001157,2.00001157,-2.00001157,-1.78977524,1.00000000,0.00000000,0.00000000,0.38257794,0
394.000,0.71291063,0.01449954,0.21023659,-2.00001182,2.00001182,-2.00001182,-1.78977523,1.00000000,0.00000000,0.00000000,0.72328913,0
395.000,0.72741017,0.01449955,0.21023684,-2.00001207,2.00001207,-2.00001207,-1.78977523,1.00000000,0.00000000,0.00000000,0.09705996,0
396.000,0.74190972,0.01449955,0.21023709,-2.00001232,2.00001232,-2.00001232,-1.78977523,1.00000000,0.00000000,0.00000000,0.04590566,0
397.000,0.75640928,0.01449956,0.21023733,-2.00001256,2.00001256,-2.00001256,-1.78977522,1.00000000,0.00000000,0.00000000,0.30635111,0
398.000,0.77090885,0.01449957,0.21023757,-2.00001279,2.00001279,-2.00001279,-1.78977522,1.00000000,0.00000000,0.00000000,0.44401663,0
399.000,0.78540842,0.01449958,0.21023781,-2.00001303,2.00001303,-2.00001303,-1.78977522,1.00000000,0.00000000,0.00000000,0.74769503,0
400.000,0.79990801,0.01449959,0.21023805,-2.00001326,2.00001326,-2.00001326,-1.78977521,1.00000000,0.00000000,0.00000000,0.58952120,0
401.000,0.81440760,0.01449960,0.21023828,-2.00001349,2.00001349,-2.00001349,-1.78977521,1.00000000,0.00000000,0.00000000,0.08191486,0
402.000,0.82890720,0.01449960,0.21023850,-2.00001371,2.00001371,-2.00001371,-1.78977521,1.00000000,0.00000000,0.00000000,0.80581882,0
403.000,0.84340680,0.01449961,0.21023873,-2.00001393,2.00001393,-2.00001393,-1.78977520,1.00000000,0.00000000,0.00000000,0.54485938,0
404.000,0.85790642,0.01449962,0.21023895,-2.00001415,2.00001415,-2.00001415,-1.78977520,1.00000000,0.00000000,0.00000000,0.79274840,0
405.000,0.87240604,0.01449963,0.21023917,-2.00001437,2.00001437,-2.00001437,-1.78977520,1.00000000,0.00000000,0.00000000,0.62050482,0
406.000,0.88690567,0.01449963,0.21023938,-2.00001458,2.00001458,-2.00001458,-1.78977519,1.00000000,0.00000000,0.00000000,0.89089341,0
407.000,0.90140531,0.01449964,0.21023959,-2.00001478,2.00001478,-2.00001478,-1.78977519,1.00000000,0.00000000,0.00000000,0.72845183,0
408.000,0.91590495,0.01449965,0.21023980,-2.00001499,2.00001499,-2.00001499,-1.78977519,1.00000000,0.00000000,0.00000000,0.08856081,0
409.000,0.93040461,0.01449966,0.21024001,-2.00001519,2.00001519,-2.00001519,-1.78977518,1.00000000,0.00000000,0.00000000,0.16633323,0
410.000,0.94490427,0.01449966,0.21024021,-2.00001539,2.00001539,-2.00001539,-1.78977518,1.00000000,0.00000000,0.00000000,0.09827606,0
411.000,0.95940393,0.01449967,0.21024040,-2.00001558,2.00001558,-2.00001558,-1.78977518,1.00000000,0.00000000,0.00000000,0.71331802,0
412.000,0.97390360,0.01449968,0.21024060,-2.00001577,2.00001577,-2.00001577,-1.78977517,1.00000000,0.00000000,0.00000000,0.00417699,0
413.000,0.98840328,0.01449968,0.21024079,-2.00001596,2.00001596,-2.00001596,-1.78977517,1.00000000,0.00000000,0.00000000,0.79093992,0
414.000,1.00290297,0.01449969,0.21024098,-2.00001615,2.00001615,-2.00001615,-1.78977517,1.00000000,0.00000000,0.00000000,0.01222192,0
415.000,1.01740266,0.01449970,0.21024116,-2.00001633,2.00001633,-2.00001633,-1.78977516,1.00000000,0.00000000,0.00000000,0.21223980,0
416.000,1.03190236,0.01449970,0.21024134,-2.00001651,2.00001651,-2.00001651,-1.78977516,1.00000000,0.00000000,0.00000000,0.33227318,0
417.000,1.04640206,0.01449971,0.21024152,-2.00001668,2.00001668,-2.00001668,-1.78977516,1.00000000,0.00000000,0.00000000,0.99875165,0
418.000,1.06090177,0.01449971,0.21024170,-2.00001685,2.00001685,-2.00001685,-1.78977516,1.00000000,0.00000000,0.00000000,0.18389011,0
419.000,1.07540149,0.01449972,0.21024187,-2.00001702,2.00001702,-2.00001702,-1.78977515,1.00000000,0.00000000,0.00000000,0.27299017,0
420.000,1.08990121,0.01449973,0.21024204,-2.00001719,2.00001719,-2.00001719,-1.78977515,1.00000000,0.00000000,0.00000000,0.64387299,0
421.000,1.10440094,0.01449973,0.21024220,-2.00001735,2.00001735,-2.00001735,-1.78977515,1.00000000,0.00000000,0.00000000,0.99565377,0
422.000,1.11890068,0.01449974,0.21024237,-2.00001751,2.00001751,-2.00001751,-1.78977514,1.00000000,0.00000000,0.00000000,0.29276266,0
423.000,1.13340042,0.01449974,0.21024253,-2.00001767,2.00001767,-2.00001767,-1.78977514,1.00000000,0.00000000,0.00000000,0.10178561,0
424.000,1.14790016,0.01449975,0.21024268,-2.00001782,2.00001782,-2.00001782,-1.78977514,1.00000000,0.00000000,0.00000000,0.80807687,0
425.000,1.16239991,0.01449975,0.21024284,-2.00001797,2.00001797,-2.00001797,-1.78977513,1.00000000,0.00000000,0.00000000,0.07680363,0
426.000,1.17689967,0.01449976,0.21024299,-2.00001812,2.00001812,-2.00001812,-1.78977513,1.00000000,0.00000000,0.00000000,0.38288076,0
427.000,1.19139943,0.01449976,0.21024314,-2.00001827,2.00001827,-2.00001827,-1.78977513,1.00000000,0.00000000,0.00000000,0.74802986,0
428.000,1.20589919,0.01449977,0.21024328,-2.00001841,2.00001841,-2.00001841,-1.78977513,1.00000000,0.00000000,0.00000000,0.10016743,0
429.000,1.22039896,0.01449977,0.21024343,-2.00001855,2.00001855,-2.00001855,-1.78977512,1.00000000,0.00000000,0.00000000,0.09004109,0
430.000,1.23489874,0.01449978,0.21024356,-2.00001869,2.00001869,-2.00001869,-1.78977512,1.00000000,0.00000000,0.00000000,0.29265108,0
431.000,1.24939852,0.01449978,0.21024370,-2.00001882,2.00001882,-2.00001882,-1.78977512,1.00000000,0.00000000,0.00000000,0.89252236,0
432.000,1.26389831,0.01449979,0.21024384,-2.00001895,2.00001895,-2.00001895,-1.78977512,1.00000000,0.00000000,0.00000000,0.15937257,0
433.000,1.27839810,0.01449979,0.21024397,-2.00001908,2.00001908,-2.00001908,-1.78977511,1.00000000,0.00000000,0.00000000,0.94281919,0
434.000,1.29289789,0.01449980,0.21024410,-2.00001921,2.00001921,-2.00001921,-1.78977511,1.00000000,0.00000000,0.00000000,0.29190263,0
435.000,1.30739769,0.01449980,0.21024422,-2.00001933,2.00001933,-2.00001933,-1.78977511,1.00000000,0.00000000,0.00000000,0.81254333,0
436.000,1.32189749,0.01449981,0.21024435,-2.00001945,2.00001945,-2.00001945,-1.78977511,1.00000000,0.00000000,0.00000000,0.14774315,0
437.000,1.33639730,0.01449981,0.21024447,-2.00001957,2.00001957,-2.00001957,-1.78977510,1.00000000,0.00000000,0.00000000,0.72948947,0
438.000,1.35089711,0.01449981,0.21024459,-2.00001969,2.00001969,-2.00001969,-1.78977510,1.00000000,0.00000000,0.00000000,0.35933876,0
439.000,1.36539693,0.01449982,0.21024471,-2.00001981,2.00001981,-2.00001981,-1.78977510,1.00000000,0.00000000,0.00000000,0.07302633,0
440.000,1.37989675,0.01449982,0.21024482,-2.00001992,2.00001992,-2.00001992,-1.78977510,1.00000000,0.00000000,0.00000000,0.64979412,0
441.000,1.39439657,0.01449983,0.21024493,-2.00002003,2.00002003,-2.00002003,-1.78977509,1.00000000,0.00000000,0.00000000,0.16390086,0
442.000,1.40889640,0.01449983,0.21024504,-2.00002014,2.00002014,-2.00002014,-1.78977509,1.00000000,0.00000000,0.00000000,0.01835030,0
443.000,1.42339623,0.01449983,0.21024515,-2.00002024,2.00002024,-2.00002024,-1.78977509,1.00000000,0.00000000,0.00000000,0.20646545,0
444.000,1.43789606,0.01449984,0.21024526,-2.00002034,2.00002034,-2.00002034,-1.78977509,1.00000000,0.00000000,0.00000000,0.15849944,0
445.000,1.45239590,0.01449984,0.21024536,-2.00002045,2.00002045,-2.00002045,-1.78977508,1.00000000,0.00000000,0.00000000,0.48151145,0
446.000,1.46689574,0.01449984,0.21024546,-2.00002055,2.00002055,-2.00002055,-1.78977508,1.00000000,0.00000000,0.00000000,0.19347722,0
447.000,1.48139559,0.01449985,0.21024556,-2.00002064,2.00002064,-2.00002064,-1.78977508,1.00000000,0.00000000,0.00000000,0.42082930,0
448.000,1.49589544,0.01449985,0.21024566,-2.00002074,2.00002074,-2.00002074,-1.78977508,1.00000000,0.00000000,0.00000000,0.06593224,0
449.000,1.51039529,0.01449985,0.21024575,-2.00002083,2.00002083,-2.00002083,-1.78977508,1.00000000,0.00000000,0.00000000,0.96690830,0
450.000,1.52489514,0.01449986,0.21024585,-2.00002092,2.00002092,-2.00002092,-1.78977507,1.00000000,0.00000000,0.00000000,0.70915387,0
451.000,1.53939500,0.01449986,0.21024594,-2.00002101,2.00002101,-2.00002101,-1.78977507,1.00000000,0.00000000,0.00000000,0.08929231,0
452.000,1.55389486,0.01449986,0.21024603,-2.00002110,2.00002110,-2.00002110,-1.78977507,1.00000000,0.00000000,0.00000000,0.85115180,0
453.000,1.56839473,0.01449987,0.21024612,-2.00002119,2.00002119,-2.00002119,-1.78977507,1.00000000,0.00000000,0.00000000,0.15459747,0
454.000,1.58289459,0.01449987,0.21024620,-2.00002127,2.00002127,-2.00002127,-1.78977507,1.00000000,0.00000000,0.00000000,0.35412719,0
455.000,1.59739447,0.01449987,0.21024629,-2.00002135,2.00002135,-2.00002135,-1.78977507,1.00000000,0.00000000,0.00000000,0.35341037,0
456.000,1.61189434,0.01449987,0.21024637,-2.00002143,2.00002143,-2.00002143,-1.78977506,1.00000000,0.00000000,0.00000000,0.53170782,0
457.000,1.62639421,0.01449988,0.21024645,-2.00002151,2.00002151,-2.00002151,-1.78977506,1.00000000,0.00000000,0.00000000,0.44605847,0
458.000,1.64089409,0.01449988,0.21024653,-2.00002159,2.00002159,-2.00002159,-1.78977506,1.00000000,0.00000000,0.00000000,0.47209594,0
459.000,1.65539398,0.01449988,0.21024660,-2.00002166,2.00002166,-2.00002166,-1.78977506,1.00000000,0.00000000,0.00000000,0.25637072,0
460.000,1.66989386,0.01449989,0.21024668,-2.00002174,2.00002174,-2.00002174,-1.78977506,1.00000000,0.00000000,0.00000000,0.22371429,0
461.000,1.68439375,0.01449989,0.21024675,-2.00002181,2.00002181,-2.00002181,-1.78977506,1.00000000,0.00000000,0.00000000,0.64221449,0
462.000,1.69889364,0.01449989,0.21024683,-2.00002188,2.00002188,-2.00002188,-1.78977505,1.00000000,0.00000000,0.00000000,0.18048515,0
463.000,1.71339353,0.01449989,0.21024690,-2.00002195,2.00002195,-2.00002195,-1.78977505,1.00000000,0.00000000,0.00000000,0.16456424,0
464.000,1.72789342,0.01449990,0.21024697,-2.00002202,2.00002202,-2.00002202,-1.78977505,1.00000000,0.00000000,0.00000000,0.90272416,0
465.000,1.74239332,0.01449990,0.21024703,-2.00002208,2.00002208,-2.00002208,-1.78977505,1.00000000,0.00000000,0.00000000,0.09599019,0
466.000,1.75689322,0.01449990,0.21024710,-2.00002215,2.00002215,-2.00002215,-1.78977505,1.00000000,0.00000000,0.00000000,0.52892227,0
467.000,1.77139312,0.01449990,0.21024716,-2.00002221,2.00002221,-2.00002221,-1.78977505,1.00000000,0.00000000,0.00000000,0.01798944,0
468.000,1.78589302,0.01449990,0.21024723,-2.00002227,2.00002227,-2.00002227,-1.78977505,1.00000000,0.00000000,0.00000000,0.38835360,0
469.000,1.80039293,0.01449991,0.21024729,-2.00002233,2.00002233,-2.00002233,-1.78977504,1.00000000,0.00000000,0.00000000,0.06194446,0
470.000,1.81489283,0.01449991,0.21024735,-2.00002239,2.00002239,-2.00002239,-1.78977504,1.00000000,0.00000000,0.00000000,0.84006734,0
471.000,1.82939274,0.01449991,0.21024741,-2.00002245,2.00002245,-2.00002245,-1.78977504,1.00000000,0.00000000,0.00000000,0.32540918,0
472.000,1.84389266,0.01449991,0.21024747,-2.00002251,2.00002251,-2.00002251,-1.78977504,1.00000000,0.00000000,0.00000000,0.15092363,0
473.000,1.85839257,0.01449991,0.21024753,-2.00002256,2.00002256,-2.00002256,-1.78977504,1.00000000,0.00000000,0.00000000,0.79558140,0
474.000,1.87289249,0.01449992,0.21024758,-2.00002262,2.00002262,-2.00002262,-1.78977504,1.00000000,0.00000000,0.00000000,0.39911512,0
475.000,1.88739240,0.01449992,0.21024764,-2.00002267,2.00002267,-2.00002267,-1.78977504,1.00000000,0.00000000,0.00000000,0.20967350,0
476.000,1.90189232,0.01449992,0.21024769,-2.00002272,2.00002272,-2.00002272,-1.78977504,1.00000000,0.00000000,0.00000000,0.08534591,0
477.000,1.91639224,0.01449992,0.21024774,-2.00002278,2.00002278,-2.00002278,-1.78977503,1.00000000,0.00000000,0.00000000,0.58908305,0
478.000,1.93089217,0.01449992,0.21024779,-2.00002283,2.00002283,-2.00002283,-1.78977503,1.00000000,0.00000000,0.00000000,0.62763885,0
479.000,1.94539209,0.01449993,0.21024784,-2.00002287,2.00002287,-2.00002287,-1.78977503,1.00000000,0.00000000,0.00000000,0.84987474,0
480.000,1.95989202,0.01449993,0.21024789,-2.00002292,2.00002292,-2.00002292,-1.78977503,1.00000000,0.00000000,0.00000000,0.34033978,0
481.000,1.97439195,0.01449993,0.21024794,-2.00002297,2.00002297,-2.00002297,-1.78977503,1.00000000,0.00000000,0.00000000,0.21670867,0
482.000,1.98889188,0.01449993,0.21024799,-2.00002301,2.00002301,-2.00002301,-1.78977503,1.00000000,0.00000000,0.00000000,0.80815650,0
483.000,2.00339181,0.01449993,0.21024803,-2.00002306,2.00002306,-2.00002306,-1.78977503,1.00000000,0.00000000,0.00000000,0.27854374,0
484.000,2.01789174,0.01449993,0.21024808,-2.00002310,2.00002310,-2.00002310,-1.78977503,1.00000000,0.00000000,0.00000000,0.07153403,0
485.000,2.03239167,0.01449994,0.21024812,-2.00002314,2.00002314,-2.00002314,-1.78977503,1.00000000,0.00000000,0.00000000,0.12289793,0
486.000,2.04689161,0.01449994,0.21024816,-2.00002319,2.00002319,-2.00002319,-1.78977502,1.00000000,0.00000000,0.00000000,0.97023574,0
487.000,2.06139155,0.01449994,0.21024820,-2.00002323,2.00002323,-2.00002323,-1.78977502,1.00000000,0.00000000,0.00000000,0.17588370,0
488.000,2.07589149,0.01449994,0.21024824,-2.00002327,2.00002327,-2.00002327,-1.78977502,1.00000000,0.00000000,0.00000000,0.89500352,0
489.000,2.09039143,0.01449994,0.21024828,-2.00002331,2.00002331,-2.00002331,-1.78977502,1.00000000,0.00000000,0.00000000,0.29510145,0
490.000,2.10489137,0.01449994,0.21024832,-2.00002334,2.00002334,-2.00002334,-1.78977502,1.00000000,0.00000000,0.00000000,0.73256551,0
491.000,2.11939131,0.01449994,0.21024836,-2.00002338,2.00002338,-2.00002338,-1.78977502,1.00000000,0.00000000,0.00000000,0.57747433,0
492.000,2.13389125,0.01449994,0.21024840,-2.00002342,2.00002342,-2.00002342,-1.78977502,1.00000000,0.00000000,0.00000000,0.32776681,0
493.000,2.14839120,0.01449995,0.21024844,-2.00002345,2.00002345,-2.00002345,-1.78977502,1.00000000,0.00000000,0.00000000,0.65157723,0
494.000,2.16289115,0.01449995,0.21024847,-2.00002349,2.00002349,-2.00002349,-1.78977502,1.00000000,0.00000000,0.00000000,0.46703999,0
495.000,2.17739109,0.01449995,0.21024851,-2.00002352,2.00002352,-2.00002352,-1.78977502,1.00000000,0.00000000,0.00000000,0.82842115,0
496.000,2.19189104,0.01449995,0.21024854,-2.00002356,2.00002356,-2.00002356,-1.78977502,1.00000000,0.00000000,0.00000000,0.86523425,0
497.000,2.20639099,0.01449995,0.21024857,-2.00002359,2.00002359,-2.00002359,-1.78977502,1.00000000,0.00000000,0.00000000,0.65497831,0
498.000,2.22089095,0.01449995,0.21024861,-2.00002362,2.00002362,-2.00002362,-1.78977501,1.00000000,0.00000000,0.00000000,0.85521836,0
499.000,2.23539090,0.01449995,0.21024864,-2.00002365,2.00002365,-2.00002365,-1.78977501,1.00000000,0.00000000,0.00000000,0.67204255,0
500.000,2.24989085,0.01449995,0.21024867,-2.00002368,2.00002368,-2.00002368,-1.78977501,1.00000000,0.00000000,0.00000000,0.83661281,0
501.000,2.26439081,0.01449996,0.21024870,-2.00002371,2.00002371,-2.00002371,-1.78977501,1.00000000,0.00000000,0.00000000,0.81609805,0
502.000,2.27889076,0.01449996,0.21024873,-2.00002374,2.00002374,-2.00002374,-1.78977501,1.00000000,0.00000000,0.00000000,0.41532124,0
503.000,2.29339072,0.01449996,0.21024876,-2.00002377,2.00002377,-2.00002377,-1.78977501,1.00000000,0.00000000,0.00000000,0.72102321,0
504.000,2.30789068,0.01449996,0.21024879,-2.00002380,2.00002380,-2.00002380,-1.78977501,1.00000000,0.00000000,0.00000000,0.26074887,0
505.000,2.32239064,0.01449996,0.21024881,-2.00002383,2.00002383,-2.00002383,-1.78977501,1.00000000,0.00000000,0.00000000,0.50497872,0
506.000,2.33689059,0.01449996,0.21024884,-2.00002385,2.00002385,-2.00002385,-1.78977501,1.00000000,0.00000000,0.00000000,0.34849682,0
507.000,2.35139056,0.01449996,0.21024887,-2.00002388,2.00002388,-2.00002388,-1.78977501,1.00000000,0.00000000,0.00000000,0.19078175,0
508.000,2.36589052,0.01449996,0.21024889,-2.00002390,2.00002390,-2.00002390,-1.78977501,1.00000000,0.00000000,0.00000000,0.15099302,0
509.000,2.38039048,0.01449996,0.21024892,-2.00002393,2.00002393,-2.00002393,-1.78977501,1.00000000,0.00000000,0.00000000,0.97478512,0
510.000,2.39489044,0.01449996,0.21024895,-2.00002395,2.00002395,-2.00002395,-1.78977501,1.00000000,0.00000000,0.00000000,0.77814715,0
511.000,2.40939041,0.01449996,0.21024897,-2.00002398,2.00002398,-2.00002398,-1.78977501,1.00000000,0.00000000,0.00000000,0.56077907,0
512.000,2.42389037,0.01449997,0.21024899,-2.00002400,2.00002400,-2.00002400,-1.78977501,1.00000000,0.00000000,0.00000000,0.18982566,0
513.000,2.43839034,0.01449997,0.21024902,-2.00002402,2.00002402,-2.00002402,-1.78977501,1.00000000,0.00000000,0.00000000,0.19532619,0
514.000,2.45289030,0.01449997,0.21024904,-2.00002404,2.00002404,-2.00002404,-1.78977501,1.00000000,0.00000000,0.00000000,0.50911865,0
515.000,2.46739027,0.01449997,0.21024906,-2.00002407,2.00002407,-2.00002407,-1.78977500,1.00000000,0.00000000,0.00000000,0.78927895,0
516.000,2.48189024,0.01449997,0.21024908,-2.00002409,2.00002409,-2.00002409,-1.78977500,1.00000000,0.00000000,0.00000000,0.34727113,0
517.000,2.49639021,0.01449997,0.21024910,-2.00002411,2.00002411,-2.00002411,-1.78977500,1.00000000,0.00000000,0.00000000,0.71597744,0
518.000,2.51089018,0.01449997,0.21024912,-2.00002413,2.00002413,-2.00002413,-1.78977500,1.00000000,0.00000000,0.00000000,0.23361859,0
519.000,2.52539015,0.01449997,0.21024915,-2.00002415,2.00002415,-2.00002415,-1.78977500,1.00000000,0.00000000,0.00000000,0.14385994,0
520.000,2.53989012,0.01449997,0.21024916,-2.00002417,2.00002417,-2.00002417,-1.78977500,1.00000000,0.00000000,0.00000000,0.70814644,0
521.000,2.55439009,0.01449997,0.21024918,-2.00002419,2.00002419,-2.00002419,-1.78977500,1.00000000,0.00000000,0.00000000,0.87949151,0
522.000,2.56889006,0.01449997,0.21024920,-2.00002420,2.00002420,-2.00002420,-1.78977500,1.00000000,0.00000000,0.00000000,0.43112295,0
523.000,2.58339003,0.01449997,0.21024922,-2.00002422,2.00002422,-2.00002422,-1.78977500,1.00000000,0.00000000,0.00000000,0.46107291,0
524.000,2.59789001,0.01449997,0.21024924,-2.00002424,2.00002424,-2.00002424,-1.78977500,1.00000000,0.00000000,0.00000000,0.79937598,0
525.000,2.61238998,0.01449997,0.21024926,-2.00002426,2.00002426,-2.00002426,-1.78977500,1.00000000,0.00000000,0.00000000,0.84796062,0
526.000,2.62688996,0.01449997,0.21024927,-2.00002427,2.00002427,-2.00002427,-1.78977500,1.00000000,0.00000000,0.00000000,0.94307604,0
527.000,2.64138993,0.01449998,0.21024929,-2.00002429,2.00002429,-2.00002429,-1.78977500,1.00000000,0.00000000,0.00000000,0.95366855,0
528.000,2.65588991,0.01449998,0.21024931,-2.00002431,2.00002431,-2.00002431,-1.78977500,1.00000000,0.00000000,0.00000000,0.01762800,0
529.000,2.67038988,0.01449998,0.21024932,-2.00002432,2.00002432,-2.00002432,-1.78977500,1.00000000,0.00000000,0.00000000,0.81975157,0
530.000,2.68488986,0.01449998,0.21024934,-2.00002434,2.00002434,-2.00002434,-1.78977500,1.00000000,0.00000000,0.00000000,0.86117242,0
531.000,2.69938984,0.01449998,0.21024936,-2.00002435,2.00002435,-2.00002435,-1.78977500,1.00000000,0.00000000,0.00000000,0.44489806,0
532.000,2.71388982,0.01449998,0.21024937,-2.00002437,2.00002437,-2.00002437,-1.78977500,1.00000000,0.00000000,0.00000000,0.85239506,0
533.000,2.72838980,0.01449998,0.21024939,-2.00002438,2.00002438,-2.00002438,-1.78977500,1.00000000,0.00000000,0.00000000,0.40010179,0
534.000,2.74288977,0.01449998,0.21024940,-2.00002440,2.00002440,-2.00002440,-1.78977500,1.00000000,0.00000000,0.00000000,0.93238397,0
535.000,2.75738975,0.01449998,0.21024941,-2.00002441,2.00002441,-2.00002441,-1.78977500,1.00000000,0.00000000,0.00000000,0.54302479,0
536.000,2.77188973,0.01449998,0.21024943,-2.00002442,2.00002442,-2.00002442,-1.78977500,1.00000000,0.00000000,0.00000000,0.28088932,0
537.000,2.78638971,0.01449998,0.21024944,-2.00002444,2.00002444,-2.00002444,-1.78977500,1.00000000,0.00000000,0.00000000,0.78930896,0
538.000,2.80088970,0.01449998,0.21024945,-2.00002445,2.00002445,-2.00002445,-1.78977500,1.00000000,0.00000000,0.00000000,0.28754116,0
539.000,2.81538968,0.01449998,0.21024947,-2.00002446,2.00002446,-2.00002446,-1.78977500,1.00000000,0.00000000,0.00000000,0.71220537,0
540.000,2.82988966,0.01449998,0.21024948,-2.00002447,2.00002447,-2.00002447,-1.78977500,1.00000000,0.00000000,0.00000000,0.35632771,0
541.000,2.84438964,0.01449998,0.21024949,-2.00002449,2.00002449,-2.00002449,-1.78977500,1.00000000,0.00000000,0.00000000,0.09987327,0
542.000,2.85888962,0.01449998,0.21024950,-2.00002450,2.00002450,-2.00002450,-1.78977499,1.00000000,0.00000000,0.00000000,0.89488404,0
543.000,2.87338961,0.01449998,0.21024952,-2.00002451,2.00002451,-2.00002451,-1.78977499,1.00000000,0.00000000,0.00000000,0.99417318,0
544.000,2.88788959,0.01449998,0.21024953,-2.00002452,2.00002452,-2.00002452,-1.78977499,1.00000000,0.00000000,0.00000000,0.76556413,0
545.000,2.90238957,0.01449998,0.21024954,-2.00002453,2.00002453,-2.00002453,-1.78977499,1.00000000,0.00000000,0.00000000,0.23057817,0
546.000,2.91688956,0.01449998,0.21024955,-2.00002454,2.00002454,-2.00002454,-1.78977499,1.00000000,0.00000000,0.00000000,0.51939399,0
547.000,2.93138954,0.01449998,0.21024956,-2.00002455,2.00002455,-2.00002455,-1.78977499,1.00000000,0.00000000,0.00000000,0.14000524,0
548.000,2.94588953,0.01449999,0.21024957,-2.00002456,2.00002456,-2.00002456,-1.78977499,1.00000000,0.00000000,0.00000000,0.04420759,0
